Name,Team,Pos,GP,G,A,P,PlusMinus,PIM,PPg,PPa,PPp,SHg,SHa,SHp,GWG,GT,FG,EN,SOG,Sh,HT,GA,TA,FO,SB,2,5,Mi,Ma,GM,FI,FW,ATOI,APPT,APKT,+,-,FS,AvR,
Drake Caggiula,Vancouver,LW/RW/C,82,31,30,61,8,12,2,0,2,0,0,0,2,1,6,0,255,12.2,18,13,18,0,35,6,0,0,0,0,0,0,13:48,0:27,0:00,79,71,4,7.41,
Vincent Trocheck,Florida,C,82,30,31,61,-19,24,2,0,2,1,0,1,4,1,4,0,177,16.9,35,16,101,0.56,82,12,0,0,0,0,0,0,16:37,0:50,0:51,77,96,5,6.94,
Robby Fabbri,Tampa Bay,LW/C,76,26,35,61,21,18,3,1,4,0,0,0,2,0,4,0,174,14.9,57,4,7,0,17,9,0,0,0,0,0,0,13:08,0:49,0:00,76,55,4,7.49,
Artturi Lehkonen,Winnipeg,LW/RW,82,32,28,60,0,4,9,6,15,0,0,0,5,0,4,0,239,13.4,13,15,10,0,21,2,0,0,0,0,0,0,14:54,1:28,0:00,63,63,2,7.30,
Rourke Chartier,Detroit,C,80,32,28,60,-34,8,3,2,5,0,0,0,7,0,7,0,195,16.4,20,13,25,0.53,35,4,0,0,0,0,0,0,14:41,0:50,0:01,63,97,4,6.93,
Evan Rodrigues,San Jose,RW/LW/C,82,27,33,60,14,14,0,3,3,0,0,0,4,0,1,0,210,12.9,24,10,7,0.16,19,7,0,0,0,0,0,0,14:05,0:56,0:00,84,70,2,7.37,
Maxime Comtois,Anaheim,LW,82,26,34,60,17,2,0,0,0,0,0,0,4,1,4,0,223,11.7,43,25,83,0.00,84,1,0,0,0,0,0,0,14:25,0:00,0:47,76,59,5,7.60,
Paul Byron,Montreal,RW/LW/C,82,25,35,60,10,8,0,0,0,0,1,1,6,1,4,0,212,11.8,27,18,51,0.00,36,4,0,0,0,0,0,0,14:13,0:00,0:49,78,68,0,7.35,
Brett Connolly,Florida,RW/LW,79,20,40,60,-11,6,3,6,9,0,0,0,2,0,2,0,214,9.3,27,17,33,0.25,24,3,0,0,0,0,0,0,16:48,1:59,0:13,76,87,2,7.24,
Erik Haula,NY Rangers,C,83,16,44,60,21,4,2,0,2,0,0,0,1,0,3,0,147,10.9,22,12,72,0.61,55,2,0,0,0,0,0,0,14:26,0:11,0:49,90,69,1,7.17,
Josh Morrissey,Winnipeg,LD/RD,82,11,49,60,37,42,1,10,11,0,2,2,1,0,1,0,183,6.0,166,29,140,0,129,16,0,1,0,0,0,0,23:53,1:32,2:01,128,91,7,7.91,
Christian Dvorak,Arizona,LW/C,82,26,33,59,16,14,2,8,10,0,0,0,2,1,7,0,295,8.8,32,13,15,0.00,30,7,0,0,0,0,0,0,15:31,1:18,0:24,74,58,1,7.43,
Calle Järnkrok,Nashville,C/RW/LW,82,24,35,59,11,16,0,1,1,1,0,1,2,0,2,0,205,11.7,52,11,23,0.25,15,8,0,0,0,0,0,0,13:46,0:10,0:18,71,60,1,7.41,
Frank Vatrano,Florida,RW/LW/C,82,25,33,58,-1,0,1,3,4,0,0,0,4,0,5,0,227,11.0,57,24,11,0.50,24,0,0,0,0,0,0,0,16:08,1:10,0:05,78,79,2,7.21,
Reilly Smith,Philadelphia,RW/LW,77,24,34,58,3,10,4,5,9,0,0,0,3,0,5,0,241,10.0,76,18,15,0,21,5,0,0,0,0,0,0,14:22,1:10,0:00,63,60,4,7.58,
Anders Lee,NY Islanders,LW,79,24,34,58,0,10,2,2,4,0,1,1,2,2,3,0,252,9.5,59,14,64,0.11,78,5,0,0,0,0,0,0,17:00,1:13,1:26,79,79,5,7.42,
Filip Zadina,Carolina,LW/RW,82,20,38,58,-26,32,1,7,8,0,0,0,1,0,3,0,218,9.2,45,18,11,0,39,16,0,0,0,0,0,0,17:01,1:56,0:07,64,90,1,7.17,
Nicklas Bäckström,Washington,C,76,19,39,58,6,2,3,5,8,0,0,0,3,0,1,0,127,15.0,60,19,85,0.54,91,1,0,0,0,0,0,0,17:46,1:05,2:23,67,61,0,7.17,
Ryan Pulock,NY Islanders,RD,81,12,46,58,-10,33,2,8,10,0,1,1,2,0,0,0,232,5.2,51,47,262,0,149,9,1,0,0,1,0,0,28:19,1:39,1:44,128,138,3,7.40,
Tyler Toffoli,Vancouver,RW,82,29,28,57,-2,4,3,2,5,0,0,0,2,0,4,0,270,10.7,44,17,47,0.00,41,2,0,0,0,0,0,0,15:07,1:04,0:14,70,72,4,7.41,
Will Bitten,Minnesota,RW/C,82,27,30,57,2,8,3,4,7,0,0,0,3,1,3,0,225,12.0,11,20,54,0.00,40,4,0,0,0,0,0,0,14:54,1:03,0:00,75,73,2,7.30,
Sheldon Rempal,Pittsburgh,RW/LW,77,24,33,57,11,11,1,1,2,0,0,0,3,0,2,0,260,9.2,46,25,9,0,46,3,1,0,0,0,0,0,15:59,0:48,0:00,81,70,1,7.12,
Brock Nelson,NY Islanders,C/LW,78,23,34,57,12,6,1,2,3,0,0,0,1,2,4,0,169,13.6,24,9,54,0.50,93,3,0,0,0,0,0,0,16:36,1:00,1:03,83,71,2,6.92,
James van Riemsdyk,Vegas,LW,76,21,36,57,-12,43,2,3,5,0,0,0,3,0,2,0,225,9.3,93,21,39,0.09,54,14,1,0,1,0,0,0,16:47,0:51,0:54,64,76,0,7.32,
Cam Fowler,Chicago,LD/RD,82,10,47,57,11,36,6,12,18,0,0,0,2,0,1,0,224,4.5,54,24,270,0,108,13,0,1,0,0,0,0,22:53,2:40,0:44,108,97,4,7.88,
Kris Letang,Pittsburgh,RD/LD,81,9,48,57,42,44,1,11,12,0,0,0,1,0,0,0,232,3.9,127,33,105,0,159,22,0,0,0,0,0,0,26:31,2:51,1:53,138,96,4,7.94,
Wayne Simmonds,Calgary,RW,82,29,27,56,-12,113,4,1,5,0,0,0,3,1,5,0,189,15.3,129,29,37,0.00,79,34,1,4,0,0,1,0,17:37,1:06,3:09,62,74,0,7.20,
Cody Glass,Chicago,C,60,28,28,56,22,8,0,1,1,0,0,0,1,2,4,0,140,20.0,9,5,21,0.38,58,4,0,0,0,0,0,0,17:07,0:46,0:08,89,67,2,6.77,
Filip Chytil,NY Rangers,C,67,27,29,56,16,6,3,2,5,0,0,0,5,0,4,0,139,19.4,33,8,16,0.40,37,3,0,0,0,0,0,0,15:10,1:02,0:41,80,64,0,7.07,
Sonny Milano,Columbus,LW/RW,81,27,29,56,3,10,0,0,0,0,0,0,5,0,4,0,181,14.9,25,15,13,0.00,29,5,0,0,0,0,0,0,13:12,0:03,0:01,70,67,6,7.41,
Brendan Perlini,Anaheim,LW/RW,82,26,30,56,12,14,3,4,7,0,0,0,0,1,1,0,240,10.8,46,20,51,0,67,7,0,0,0,0,0,0,15:59,1:57,0:01,73,61,1,7.48,
Kevin Shattenkirk,Detroit,RD,66,24,32,56,-5,2,0,9,9,0,0,0,0,0,1,0,167,14.4,35,13,12,0,69,1,0,0,0,0,0,0,17:33,2:40,0:53,65,70,1,7.74,
Alexander Wennberg,Columbus,C,75,19,37,56,-4,10,2,4,6,0,0,0,1,0,4,0,158,12.0,31,20,19,0.48,57,5,0,0,0,0,0,0,16:37,1:05,1:00,71,75,1,6.79,
Victor Hedman,Tampa Bay,LD,73,5,51,56,59,36,2,11,13,0,0,0,0,0,1,0,231,2.2,190,40,205,0,163,18,0,0,0,0,0,0,26:22,1:51,2:25,125,66,2,8.29,
Patric Hörnqvist,St. Louis,RW,77,28,27,55,0,2,0,0,0,0,0,0,1,0,5,0,199,14.1,24,16,57,0.13,36,1,0,0,0,0,0,0,14:50,0:00,0:43,75,75,3,7.22,
Rasmus Kupari,Los Angeles,C/RW,82,28,27,55,-17,12,3,0,3,0,0,0,1,2,4,0,206,13.6,32,15,17,0.43,54,6,0,0,0,0,0,0,15:06,0:51,0:38,70,87,2,7.29,
J.T. Miller,Vancouver,RW/C/LW,82,26,29,55,-6,10,5,2,7,0,0,0,6,0,8,0,263,9.9,76,22,41,0.22,55,5,0,0,0,0,0,0,15:51,0:57,1:01,69,75,6,7.34,
Nick Merkley,Arizona,RW/C,82,22,33,55,15,6,1,3,4,0,0,0,2,0,4,0,198,11.1,25,21,6,0.40,47,3,0,0,0,0,0,0,14:10,0:36,0:25,66,51,5,7.43,
Mikael Backlund,Calgary,C,82,21,34,55,-23,44,4,4,8,0,0,0,0,0,3,0,180,11.7,99,16,33,0.55,63,22,0,0,0,0,0,0,14:46,0:55,0:16,64,87,0,6.80,
Jack Hughes,New Jersey,C,81,18,37,55,-12,30,3,1,4,1,0,1,0,0,3,0,107,16.8,26,9,50,0.42,57,15,0,0,0,0,0,0,14:03,0:42,0:15,63,75,1,6.75,
Evgeni Malkin,Pittsburgh,C,65,15,40,55,4,18,1,2,3,0,0,0,4,0,5,0,121,12.4,96,5,42,0.48,64,9,0,0,0,0,0,0,17:56,1:05,1:22,66,62,2,7.22,
Jaccob Slavin,Carolina,LD,82,9,46,55,2,12,7,12,19,0,0,0,1,0,1,0,189,4.8,53,49,357,0,167,6,0,0,0,0,0,0,23:12,2:03,1:47,99,97,7,7.77,
Nick Leddy,NY Islanders,LD,82,8,47,55,-8,16,1,10,11,0,0,0,2,0,0,0,221,3.6,35,32,148,0,176,8,0,0,0,0,0,0,29:05,1:45,1:49,120,128,4,7.67,
Jacob Trouba,NY Rangers,RD/LD,77,8,47,55,27,30,1,9,10,0,0,0,1,0,1,0,165,4.8,41,44,228,0,169,15,0,0,0,0,0,0,24:05,1:24,1:28,113,86,4,7.64,
Keith Yandle,Florida,LD/RD,82,3,52,55,-16,38,0,9,9,0,0,0,1,0,0,0,202,1.5,52,40,204,0,119,19,0,0,0,0,0,0,27:01,2:07,0:58,117,133,2,7.55,
Jack Roslovic,Winnipeg,RW/C,72,23,31,54,23,16,0,0,0,0,0,0,2,1,1,0,185,12.4,14,8,66,0.44,30,8,0,0,0,0,0,0,14:51,0:01,0:06,75,52,5,7.57,
Joe Pavelski,Dallas,C/RW,82,20,34,54,-17,10,1,6,7,0,0,0,1,0,3,0,108,18.5,72,13,45,0.62,66,5,0,0,0,0,0,0,17:12,1:00,1:34,64,81,1,6.77,
David Perron,Carolina,RW/LW,70,18,36,54,13,30,3,4,7,0,0,0,5,0,4,0,174,10.3,59,12,18,0.00,19,15,0,0,0,0,0,0,14:28,0:54,0:00,67,54,3,7.53,
Mathew Dumba,Minnesota,RD/LD,82,14,40,54,15,37,5,8,13,0,0,0,1,0,1,0,204,6.9,90,29,140,0,125,16,1,0,0,0,0,0,21:47,1:51,0:48,109,94,5,7.77,
John Klingberg,Dallas,RD/LD,82,8,46,54,3,18,2,16,18,0,1,1,1,0,0,0,179,4.5,50,32,169,0,162,9,0,0,0,0,0,0,23:04,2:17,1:57,107,104,2,7.68,
Samuel Girard,Colorado,LD/RD,82,5,49,54,51,12,1,14,15,0,1,1,2,0,0,0,132,3.8,23,24,153,0,131,6,0,0,0,0,0,0,22:27,2:57,1:03,120,69,2,7.82,
Joel Eriksson Ek,Minnesota,C/LW/RW,74,22,31,53,3,6,3,3,6,0,0,0,2,0,2,0,175,12.6,50,20,16,0.49,47,3,0,0,0,0,0,0,14:39,1:08,0:17,64,61,0,7.34,
Daniel Sprong,Anaheim,RW,82,22,31,53,12,30,3,3,6,0,1,1,2,1,4,0,261,8.4,17,20,25,0.00,64,10,0,1,0,0,0,0,15:10,0:59,0:14,66,54,4,7.46,
Grigori Denisenko,Springfield,LW,79,16,37,53,-4,18,0,0,0,0,0,0,1,0,4,0,134,11.9,30,15,20,0,24,9,0,0,0,0,0,0,13:53,0:02,0:00,72,76,1,7.15,
Erik Karlsson,San Jose,RD,82,14,39,53,2,4,2,9,11,0,0,0,2,0,2,0,238,5.9,22,32,267,0,147,2,0,0,0,0,0,0,27:13,2:20,1:40,121,119,4,7.74,
Mikhail Sergachev,Tampa Bay,LD/RD,76,11,42,53,59,86,2,7,9,0,0,0,1,0,0,0,199,5.5,188,32,76,0,146,33,0,2,0,0,0,0,25:32,1:48,1:59,130,71,1,7.97,
Nick Foligno,Columbus,LW/C/RW,82,26,26,52,3,34,2,8,10,0,0,0,3,0,0,0,231,11.3,70,21,43,0.19,88,12,0,1,0,0,0,0,17:43,2:16,1:37,71,68,5,7.38,
Derek Stepan,Arizona,C,64,25,27,52,5,6,4,9,13,0,0,0,2,1,2,0,151,16.6,15,10,57,0.50,60,3,0,0,0,0,0,0,17:22,2:05,1:37,54,49,3,6.91,
Brendan Gallagher,Montreal,RW,82,24,28,52,6,12,0,0,0,0,0,0,2,0,5,0,211,11.4,44,18,57,0.00,55,6,0,0,0,0,0,0,15:25,0:04,1:16,77,71,2,7.35,
Matt Nieto,Colorado,LW/RW,82,23,29,52,32,6,0,0,0,0,0,0,4,0,2,0,184,12.5,23,18,55,0,54,3,0,0,0,0,0,0,13:09,0:00,0:00,80,48,6,7.54,
James Neal,New Jersey,RW,82,23,29,52,-21,54,7,7,14,0,0,0,1,1,6,0,234,9.8,134,32,29,0,70,27,0,0,0,0,0,0,16:08,1:09,1:16,53,74,3,7.07,
Phillip Danault,Montreal,C,82,21,31,52,10,10,0,0,0,0,1,1,5,0,3,0,126,16.7,43,8,63,0.59,55,5,0,0,0,0,0,0,15:02,0:00,1:11,81,71,0,7.02,
Adam Mascherin,Dallas,LW,82,19,33,52,-23,14,6,12,18,0,0,0,2,0,2,0,139,13.7,58,18,6,0,31,7,0,0,0,0,0,0,15:24,2:03,0:05,54,77,0,7.10,
Colin White,Ottawa,RW/C,82,17,35,52,-28,16,2,2,4,0,0,0,1,0,1,0,177,9.6,18,21,58,0.55,40,8,0,0,0,0,0,0,13:56,0:49,0:00,58,86,0,7.02,
Matthew Tkachuk,Calgary,LW,82,17,35,52,-19,100,2,6,8,1,0,1,0,0,1,0,155,11.0,222,29,36,0.09,62,45,0,1,0,0,0,0,17:10,1:05,2:58,60,79,1,7.28,
Sami Vatanen,Buffalo,RD,64,12,40,52,41,10,1,9,10,0,0,0,1,0,0,0,138,8.7,17,26,153,0,112,5,0,0,0,0,0,0,22:04,1:42,1:00,100,59,1,7.97,
Oscar Klefbom,Edmonton,LD,82,12,40,52,43,22,3,7,10,0,0,0,2,0,2,0,230,5.2,48,46,225,0,141,11,0,0,0,0,0,0,24:02,1:56,0:48,123,80,2,7.66,
Dmitry Orlov,Washington,LD,78,1,51,52,-11,44,0,18,18,0,0,0,0,0,0,0,163,0.6,44,37,160,0.00,131,22,0,0,0,0,0,0,22:16,2:22,1:59,78,89,2,7.36,
Luke Kunin,Minnesota,RW/C,82,27,24,51,-14,2,0,0,0,0,0,0,1,0,4,0,215,12.6,23,15,10,0,47,1,0,0,0,0,0,0,13:05,0:00,0:00,61,75,2,7.23,
