Name,Team,Pos,GP,G,A,P,PlusMinus,PIM,PPg,PPa,PPp,SHg,SHa,SHp,GWG,GT,FG,EN,SOG,Sh ,HT,GA,TA,FO,SB,2,5,Mi,Ma,GM,FI,FW,ATOI,APPT,APKT,+,-,FS,AvR,
Alexis Lafrenière,Vancouver,LW/C,82,59,71,130,90,4,5,7,12,0,0,0,9,0,7,0,475,12.4,38,18,48,0.00,38,2,0,0,0,0,0,0,16:35,1:15,0:01,157,67,16,8.73,
Vladimir Tarasenko,St. Louis,RW,82,74,49,123,67,6,17,4,21,0,1,1,11,0,9,0,496,14.9,65,11,66,0.00,34,3,0,0,0,0,0,0,17:44,2:02,1:11,137,70,16,8.38,
Nathan MacKinnon,Colorado,C,82,49,69,118,84,4,5,9,14,0,0,0,8,0,6,0,273,17.9,50,10,66,0.53,67,2,0,0,0,0,0,0,17:30,2:06,0:49,132,48,9,8.30,
Brock Boeser,Vancouver,RW,72,47,68,115,78,2,3,7,10,0,0,0,5,1,6,0,310,15.2,24,9,14,0,30,1,0,0,0,0,0,0,16:57,1:33,0:00,132,54,7,8.51,
Jack Eichel,Buffalo,C,79,55,59,114,52,8,4,9,13,1,2,3,8,0,9,0,339,16.2,22,13,85,0.49,79,4,0,0,0,0,0,0,17:22,1:33,1:12,120,68,9,7.95,
Gabriel Landeskog,Colorado,LW,82,36,74,110,85,9,6,9,15,2,0,2,7,0,5,0,390,9.2,68,20,118,0.11,64,2,1,0,0,0,1,0,17:35,2:08,0:55,127,42,10,8.57,
Mikko Rantanen,Colorado,RW,82,58,50,108,92,2,9,7,16,0,0,0,6,1,4,0,398,14.6,52,20,99,0.11,59,1,0,0,0,0,0,0,17:45,2:06,0:51,130,38,11,8.56,
Taylor Hall,St. Louis,LW,82,47,61,108,73,20,3,12,15,0,1,1,6,0,10,0,323,14.6,55,14,102,0.12,38,5,0,1,0,0,0,0,17:13,1:58,1:10,137,64,8,8.40,
David Pastrnák,Boston,RW,82,48,59,107,45,12,2,3,5,0,0,0,4,2,9,0,338,14.2,34,11,58,0.11,32,6,0,0,0,0,0,0,16:54,2:10,0:13,127,82,12,8.09,
Mark Scheifele,Los Angeles,C,82,45,62,107,50,6,2,15,17,1,0,1,4,0,4,0,219,20.5,45,12,159,0.57,46,3,0,0,0,0,0,0,17:22,2:22,0:55,118,68,9,8.01,
Ryan O'Reilly,St. Louis,C,75,27,78,105,63,4,1,12,13,2,1,3,2,0,6,0,188,14.4,23,12,101,0.61,35,2,0,0,0,0,0,0,16:24,1:58,0:37,124,61,5,8.11,
Rasmus Kupari,Los Angeles,C/RW,82,43,61,104,36,20,10,4,14,0,0,0,7,2,9,0,344,12.5,25,10,27,0.27,27,5,0,1,0,0,0,0,17:00,2:13,0:03,115,79,6,7.96,
Cam Atkinson,Columbus,RW,82,54,48,102,34,2,17,4,21,0,0,0,9,0,10,0,382,14.1,34,20,29,0.07,41,1,0,0,0,0,0,0,18:27,1:43,1:14,110,76,8,7.91,
Casey Mittelstadt,Carolina,C,82,49,53,102,29,10,7,5,12,0,0,0,3,0,2,0,322,15.2,39,20,14,0.49,33,5,0,0,0,0,0,0,16:24,1:54,0:18,113,84,7,7.88,
Nikita Kucherov,Buffalo,RW,82,40,62,102,58,0,9,10,19,2,0,2,5,0,5,0,229,17.5,28,22,80,0.17,65,0,0,0,0,0,0,0,17:52,1:27,1:21,126,68,8,8.10,
Mathew Barzal,NY Islanders,C,82,39,62,101,52,10,5,14,19,0,0,0,7,0,6,0,240,16.3,33,12,75,0.55,60,5,0,0,0,0,0,0,16:57,1:57,0:57,114,62,4,8.04,
Patrick Kane,Vancouver,RW,82,47,53,100,30,4,10,13,23,0,0,0,7,1,3,0,325,14.5,23,7,55,0.25,34,2,0,0,0,0,0,0,17:40,2:02,0:17,103,73,11,8.16,
Rickard Rakell,Pittsburgh,LW/C/RW,81,49,50,99,40,18,5,7,12,3,0,3,7,0,13,0,372,13.2,106,25,44,0.14,83,9,0,0,0,0,0,0,18:47,1:04,1:40,117,77,9,8.14,
Elias Pettersson,Vancouver,C/RW,82,40,59,99,59,16,6,10,16,2,0,2,7,0,6,0,257,15.6,17,12,102,0.46,50,8,0,0,0,0,0,0,17:45,1:46,0:34,113,54,5,7.55,
Andreas Athanasiou,St. Louis,C/LW/RW,82,39,60,99,42,10,5,8,13,0,0,0,2,0,5,0,290,13.4,26,10,68,0.47,30,5,0,0,0,0,0,0,15:42,1:02,0:35,110,68,0,7.61,
Tomás Tatár,Anaheim,LW/RW,80,47,51,98,25,8,5,6,11,0,0,0,3,2,3,0,355,13.2,33,10,15,0,56,4,0,0,0,0,0,0,17:50,2:13,0:04,113,88,6,8.09,
Jeff Skinner,Buffalo,LW,78,40,58,98,34,2,4,12,16,0,0,0,5,0,2,0,421,9.5,27,11,64,0.13,56,1,0,0,0,0,0,0,16:01,1:32,0:13,99,65,10,8.37,
Jake Guentzel,Pittsburgh,RW/LW/C,82,46,51,97,30,10,9,6,15,0,0,0,2,0,7,0,383,12.0,87,17,13,0.06,70,5,0,0,0,0,0,0,20:45,1:39,1:18,123,93,6,8.05,
Kasperi Kapanen,Toronto,RW/LW,82,45,52,97,42,6,5,0,5,4,0,4,8,2,5,0,405,11.1,86,18,13,0,29,3,0,0,0,0,0,0,17:14,0:52,1:44,120,78,9,8.12,
Filip Forsberg,Nashville,LW/RW,82,40,57,97,38,14,4,8,12,0,0,0,4,0,5,0,336,11.9,76,19,157,0.08,52,7,0,0,0,0,0,0,18:32,1:39,1:11,112,74,8,8.21,
Connor McDavid,Edmonton,C,82,46,50,96,52,8,5,11,16,2,0,2,8,0,6,0,262,17.6,28,25,134,0.48,141,4,0,0,0,0,0,0,19:01,1:49,1:40,109,57,10,7.66,
Auston Matthews,Toronto,C,82,46,50,96,43,10,9,6,15,1,3,4,6,0,6,0,295,15.6,35,20,116,0.52,38,5,0,0,0,0,0,0,17:44,2:04,1:24,105,62,6,7.77,
Tyler Seguin,Dallas,C/RW,80,39,57,96,28,38,3,11,14,1,0,1,3,1,5,0,274,14.2,58,15,69,0.53,55,19,0,0,0,0,0,0,18:03,1:12,2:06,95,67,10,7.82,
John Tavares,Toronto,C,82,36,60,96,29,10,1,5,6,0,4,4,3,0,6,0,310,11.6,130,11,37,0.57,51,5,0,0,0,0,0,0,18:22,2:10,2:00,116,87,7,8.06,
Lucas Raymond,NY Islanders,RW/LW,82,41,54,95,52,4,10,7,17,0,0,0,2,1,5,0,351,11.7,25,5,6,0,27,2,0,0,0,0,0,0,15:24,1:39,0:00,113,61,8,8.15,
Yven Flanagan,Providence,LW/C,82,38,57,95,30,6,3,4,7,0,0,0,7,0,5,0,288,13.2,17,24,3,0.00,39,3,0,0,0,0,0,0,17:18,2:19,0:00,123,93,4,7.65,
Samuel Fagemo,Los Angeles,LW/RW,82,37,57,94,41,6,10,9,19,0,0,0,4,2,10,0,346,10.7,33,25,9,0,21,3,0,0,0,0,0,0,16:53,2:16,0:00,110,69,6,7.87,
Matt Duchene,Nashville,C/RW,82,39,54,93,33,26,4,3,7,1,0,1,3,1,5,0,259,15.1,34,17,64,0.59,55,8,0,1,0,0,0,0,17:39,0:54,1:11,109,76,6,7.62,
Max Domi,Montreal,C/LW,72,36,57,93,26,12,4,4,8,0,0,0,4,0,5,0,264,13.6,32,4,29,0.47,24,6,0,0,0,0,0,0,16:39,1:23,0:15,101,75,7,8.57,
Kyle Connor,Tampa Bay,LW,82,45,46,91,69,6,3,7,10,0,0,0,9,1,5,0,285,15.8,29,20,56,0.17,50,3,0,0,0,0,0,0,16:19,1:08,1:09,115,46,11,7.99,
Pierre-Luc Dubois,Columbus,C/LW,76,39,52,91,20,16,4,12,16,0,0,0,7,0,8,0,178,21.9,36,9,100,0.51,40,8,0,0,0,0,0,0,17:14,1:47,0:42,88,68,5,7.30,
Dominik Kahun,Boston,C/LW,82,38,53,91,28,6,6,3,9,0,1,1,8,0,6,0,149,25.5,15,10,42,0.56,88,3,0,0,0,0,0,0,16:33,1:08,1:03,105,77,5,7.43,
Dylan Larkin,Detroit,C,71,37,54,91,15,12,6,14,20,1,0,1,1,0,7,0,198,18.7,30,9,107,0.55,54,6,0,0,0,0,0,0,16:15,2:03,0:45,88,73,8,7.97,
Phil Kessel,Arizona,RW,82,47,43,90,45,10,6,3,9,2,0,2,4,0,7,0,312,15.1,26,15,22,0.00,50,5,0,0,0,0,0,0,17:28,2:01,1:17,104,59,7,8.02,
Anthony Mantha,Detroit,RW/LW,82,47,43,90,-8,10,13,5,18,0,1,1,2,0,3,0,359,13.1,76,19,95,0.12,49,5,0,0,0,0,0,0,17:30,2:01,1:36,85,93,5,7.80,
Oliver Wahlstrom,Pittsburgh,RW/LW,82,46,44,90,10,18,5,1,6,0,0,0,1,2,3,0,288,16.0,110,22,10,0.00,58,9,0,0,0,0,0,0,16:26,0:39,0:03,96,86,3,7.94,
Filip Zadina,Carolina,LW/RW,82,40,50,90,42,10,6,7,13,0,0,0,2,0,3,0,273,14.7,19,17,11,0.00,43,5,0,0,0,0,0,0,16:30,1:54,0:12,113,71,12,7.99,
Sebastian Aho,Carolina,C/LW/RW,78,33,56,89,25,4,6,14,20,0,0,0,5,1,7,0,195,16.9,10,16,110,0.51,64,2,0,0,0,0,0,0,17:23,1:55,1:38,93,68,3,7.47,
Brayden Point,Tampa Bay,C,82,40,48,88,68,16,4,3,7,0,1,1,9,0,2,0,241,16.6,31,14,57,0.58,100,8,0,0,0,0,0,0,17:20,1:39,1:38,120,52,4,7.77,
Nick Schmaltz,Arizona,C,79,32,56,88,41,10,2,9,11,1,0,1,4,2,5,0,209,15.3,13,17,86,0.55,73,5,0,0,0,0,0,0,17:46,2:01,1:33,98,57,6,7.76,
Jaden Schwartz,St. Louis,LW,82,28,60,88,39,4,5,7,12,0,0,0,6,0,1,0,176,15.9,18,7,75,0.00,25,2,0,0,0,0,0,0,15:02,1:00,0:13,102,63,4,7.94,
Alex Turcotte,NY Islanders,C,82,39,48,87,29,4,7,4,11,0,0,0,6,0,3,0,247,15.8,10,9,151,0.59,53,2,0,0,0,0,0,0,15:39,1:17,0:00,104,75,4,7.74,
Ryan Johansen,Nashville,C,73,31,56,87,50,16,3,3,6,0,0,0,3,1,7,0,175,17.7,39,9,69,0.55,50,8,0,0,0,0,0,0,17:46,1:29,1:18,101,51,5,7.79,
Timo Meier,San Jose,LW/RW,82,45,41,86,29,20,10,4,14,1,0,1,9,1,8,0,286,15.7,38,21,57,0.14,44,10,0,0,0,0,0,0,15:08,1:13,0:14,97,68,8,7.78,
Dylan Strome,Chicago,C,79,34,52,86,-3,6,4,9,13,0,0,0,5,1,6,0,208,16.3,18,5,34,0.55,16,3,0,0,0,0,0,0,16:11,2:07,0:01,94,97,3,7.37,
Travis Konecny,Philadelphia,RW/LW/C,82,31,55,86,28,12,0,10,10,0,0,0,8,0,6,0,277,11.2,74,9,7,0.00,21,6,0,0,0,0,0,0,17:30,2:20,0:08,93,65,7,8.10,
Kyle Palmieri,Dallas,RW,82,42,43,85,30,28,7,4,11,1,1,2,4,0,4,0,350,12.0,55,20,74,0.16,82,14,0,0,0,0,0,0,19:20,1:13,2:33,103,73,3,7.72,
Sean Monahan,Calgary,C,82,42,43,85,11,36,5,2,7,2,7,9,4,0,8,0,217,19.4,106,29,88,0.62,125,18,0,0,0,0,0,0,18:43,1:01,4:05,88,77,3,7.87,
William Nylander,Toronto,RW/C,72,37,48,85,41,8,4,12,16,0,0,0,2,1,6,0,306,12.1,49,5,8,0.40,11,4,0,0,0,0,0,0,16:38,2:06,0:01,101,60,4,8.24,
Nico Hischier,New Jersey,C,81,30,55,85,1,12,6,6,12,0,1,1,6,0,3,0,157,19.1,27,16,86,0.52,86,6,0,0,0,0,0,0,17:16,1:20,1:28,95,94,6,7.35,
Leon Draisaitl,Anaheim,LW/C/RW,82,29,56,85,30,22,5,4,9,0,0,0,2,0,2,0,270,10.7,32,10,73,0.24,65,6,0,1,0,0,0,0,17:22,1:54,1:00,96,66,7,7.99,
Steven Stamkos,Tampa Bay,C,82,38,46,84,33,16,5,7,12,1,0,1,6,0,7,0,236,16.1,44,13,75,0.53,71,8,0,0,0,0,0,0,17:58,2:12,1:43,90,57,5,7.48,
Brandon Saad,NY Islanders,LW,74,32,52,84,41,6,5,10,15,0,0,0,3,1,1,0,341,9.4,44,12,31,0.33,34,3,0,0,0,0,0,0,15:51,1:59,0:06,101,60,7,8.27,
Mika Zibanejad,NY Rangers,C,82,34,49,83,1,6,6,7,13,1,1,2,1,1,4,0,208,16.3,46,13,89,0.60,89,3,0,0,0,0,0,0,18:06,1:56,1:06,96,95,0,7.29,
Martin Necas,Buffalo,RW/C,82,33,50,83,34,10,3,3,6,0,1,1,5,0,6,0,235,14.0,18,12,35,0.11,43,5,0,0,0,0,0,0,15:49,0:48,0:35,106,72,5,8.05,
Rubio Pawloski,Pittsburgh,C,82,33,50,83,21,14,3,7,10,0,0,0,2,0,2,0,164,20.1,67,8,2,0.52,40,7,0,0,0,0,0,0,17:58,1:24,0:26,112,91,2,6.96,
Yanni Gourde,Tampa Bay,LW/RW/C,82,31,52,83,48,28,4,5,9,0,0,0,3,1,6,0,220,14.1,34,9,20,0.13,41,14,0,0,0,0,0,0,16:22,2:12,0:20,103,55,3,7.87,
Will Bitten,Minnesota,RW/C,78,29,54,83,25,6,3,4,7,0,0,0,5,0,5,0,302,9.6,10,21,88,0.10,45,3,0,0,0,0,0,0,16:54,2:15,0:53,96,71,7,7.85,
Johnny Gaudreau,Calgary,LW,82,22,61,83,18,20,2,9,11,3,0,3,0,0,2,0,184,12.0,57,17,26,0.16,53,10,0,0,0,0,0,0,16:41,1:00,1:51,89,71,5,7.72,
Kieffer Bellows,NY Islanders,LW/C,82,36,46,82,40,8,3,2,5,0,0,0,3,0,2,0,232,15.5,21,10,23,0,46,4,0,0,0,0,0,0,14:43,0:32,0:00,111,71,6,7.71,
Teuvo Teräväinen,Chicago,C/LW,75,29,53,82,7,4,2,4,6,0,0,0,0,1,1,0,141,20.6,12,5,36,0.55,30,2,0,0,0,0,0,0,15:22,1:13,0:13,96,89,4,7.51,
Tyson Barrie,Toronto,RD,82,29,53,82,34,12,1,3,4,0,3,3,4,0,4,0,296,9.8,93,14,39,0.00,66,6,0,0,0,0,0,0,17:57,0:54,1:40,110,76,5,8.17,
Jesperi Kotkaniemi,Montreal,C,82,40,41,81,14,14,4,7,11,0,0,0,5,1,4,0,209,19.1,23,19,35,0.49,57,7,0,0,0,0,0,0,16:29,1:16,0:28,107,93,3,6.76,
Anders Lee,Detroit,LW,82,32,49,81,11,4,3,8,11,1,0,1,3,0,5,0,250,12.8,62,12,61,0.11,71,2,0,0,0,0,0,0,17:11,1:37,1:17,99,88,2,7.68,
Jack Hughes,New Jersey,C,81,32,49,81,-19,16,3,4,7,1,0,1,4,0,4,0,179,17.9,13,15,118,0.44,80,8,0,0,0,0,0,0,16:21,0:31,1:06,90,109,5,7.16,
P.K. Subban,Detroit,RD/LD,82,31,50,81,7,14,1,14,15,0,0,0,4,0,4,0,219,14.2,40,21,73,0,86,7,0,0,0,0,0,0,17:36,2:10,1:38,89,82,5,7.90,
Mitch Marner,Toronto,RW,73,27,54,81,34,2,3,4,7,3,0,3,2,1,7,0,259,10.4,39,10,8,0.17,23,1,0,0,0,0,0,0,17:01,2:00,0:31,95,61,4,8.21,
Kirill Kaprizov,Minnesota,LW/RW,82,29,51,80,30,8,4,3,7,0,0,0,2,0,3,0,288,10.1,29,13,13,0,37,4,0,0,0,0,0,0,15:51,1:56,0:04,99,69,2,7.82,
Bo Horvat,Vancouver,C,60,25,55,80,48,4,4,8,12,0,0,0,3,0,6,0,179,14.0,14,4,58,0.62,38,2,0,0,0,0,0,0,16:55,1:11,0:29,97,49,3,7.88,
Evgeny Dadonov,Anaheim,RW/LW,82,47,32,79,34,14,6,7,13,0,0,0,8,0,13,0,326,14.4,23,17,39,0.00,67,7,0,0,0,0,0,0,16:31,2:02,0:13,92,58,6,7.89,
Mark Stone,Los Angeles,RW,80,39,40,79,22,2,3,3,6,0,0,0,4,0,4,0,295,13.2,42,22,159,0.11,44,1,0,0,0,0,0,0,15:58,0:57,1:06,95,73,7,7.94,
Sidney Crosby,Philadelphia,C,82,37,42,79,26,8,12,6,18,2,0,2,5,0,7,0,179,20.7,113,14,54,0.56,48,4,0,0,0,0,0,0,17:59,2:25,1:19,96,70,3,7.57,
Sven Bärtschi,New Jersey,LW/RW,80,35,44,79,13,2,2,13,15,0,0,0,1,0,3,0,178,19.7,20,8,19,0.17,20,1,0,0,0,0,0,0,15:03,1:13,0:03,96,83,3,7.53,
Mikael Granlund,Minnesota,C/RW,82,31,48,79,22,8,1,7,8,0,1,1,1,0,3,0,158,19.6,17,13,80,0.54,69,4,0,0,0,0,0,0,17:38,2:00,1:47,98,76,2,7.35,
Jonathan Huberdeau,Florida,LW,82,31,48,79,10,14,2,11,13,0,0,0,6,0,5,0,245,12.7,33,15,86,0.00,47,7,0,0,0,0,0,0,17:46,1:39,1:11,92,82,10,7.74,
Brad Marchand,Edmonton,LW,82,42,36,78,32,16,8,9,17,0,0,0,3,0,7,0,328,12.8,40,18,110,0.13,85,3,0,1,0,0,0,0,18:03,1:53,0:46,91,59,4,7.96,
Ryan Dzingel,Philadelphia,LW/RW,72,40,38,78,22,8,11,3,14,0,1,1,4,1,2,0,304,13.2,83,9,11,0.00,10,4,0,0,0,0,0,0,16:23,1:02,0:06,79,57,6,8.06,
Nick Ritchie,Buffalo,LW,82,39,38,77,42,28,0,2,2,1,0,1,6,0,2,0,246,15.9,220,20,35,0,66,14,0,0,0,0,0,0,16:46,0:39,0:50,113,71,5,8.07,
J.T. Miller,Boston,RW/C/LW,78,37,40,77,-4,42,9,5,14,0,0,0,2,0,5,0,251,14.7,40,23,54,0.13,37,11,0,2,0,0,0,0,16:23,1:32,0:40,80,84,2,7.46,
Josh Ho-Sang,NY Islanders,RW,82,31,46,77,41,12,0,0,0,0,0,0,3,0,3,0,225,13.8,9,7,4,0,27,6,0,0,0,0,0,0,13:59,0:00,0:00,107,66,3,7.91,
Henrik Borgström,Boston,C,82,27,50,77,27,16,0,3,3,0,0,0,2,0,4,0,154,17.5,8,11,43,0.46,51,8,0,0,0,0,0,0,15:48,1:01,0:00,108,81,1,6.85,
Kailer Yamamoto,Chicago,RW/LW,82,28,48,76,-5,0,2,12,14,0,0,0,6,0,2,0,269,10.4,20,10,6,0,28,0,0,0,0,0,0,0,16:00,2:13,0:00,96,101,5,7.72,
Drake Batherson,Ottawa,C,82,24,52,76,-12,18,9,12,21,0,0,0,2,0,3,0,181,13.3,17,14,24,0.45,71,9,0,0,0,0,0,0,16:02,1:46,0:00,83,95,4,6.72,
Andreas Johnsson,Philadelphia,LW/RW,82,41,34,75,-18,8,3,8,11,0,0,0,2,0,5,0,232,17.7,53,10,2,0,19,4,0,0,0,0,0,0,14:53,0:43,0:00,75,93,5,7.61,
Alex Galchenyuk,Chicago,LW/C/RW,82,36,39,75,34,18,3,3,6,0,2,2,4,0,5,0,283,12.7,25,13,24,0.10,53,9,0,0,0,0,0,0,16:33,1:06,0:54,118,84,3,7.76,
Kevin Labanc,Boston,RW/LW,83,32,43,75,11,6,6,5,11,0,0,0,1,1,4,0,241,13.3,21,13,27,0.27,29,3,0,0,0,0,0,0,16:28,1:52,0:07,91,80,7,7.64,
Clayton Keller,Arizona,LW/RW/C,72,30,45,75,38,10,2,5,7,1,0,1,5,0,5,0,266,11.3,19,13,11,0.19,30,5,0,0,0,0,0,0,16:02,1:41,0:45,92,54,7,8.03,
Maxime Comtois,Anaheim,LW,82,27,48,75,12,2,7,4,11,0,0,0,4,1,2,0,235,11.5,38,25,83,0.13,76,1,0,0,0,0,0,0,16:35,1:15,0:49,79,67,3,7.67,
Brendan Gallagher,Montreal,RW,82,25,50,75,-40,12,3,6,9,0,0,0,2,0,5,0,292,8.6,46,16,33,0,69,6,0,0,0,0,0,0,18:12,1:10,0:31,81,121,3,7.37,
Patrik Laine,Winnipeg,LW/RW,63,42,32,74,6,10,3,1,4,1,2,3,4,1,5,0,332,12.7,120,22,14,0.07,23,5,0,0,0,0,0,0,17:41,1:25,1:37,77,71,7,7.78,
Kaapo Kakko,NY Rangers,RW,78,39,35,74,-4,8,4,1,5,0,0,0,1,2,6,0,308,12.7,24,17,8,0.00,34,4,0,0,0,0,0,0,15:37,0:16,0:18,92,96,5,7.42,
Vasili Podkolzin,Chicago,RW,76,37,37,74,29,10,3,2,5,0,0,0,4,0,7,0,272,13.6,24,28,93,0,39,5,0,0,0,0,0,0,15:57,0:51,0:39,108,79,4,7.51,
Logan Couture,San Jose,C,82,33,41,74,11,22,4,3,7,1,0,1,2,2,5,0,211,15.6,50,15,87,0.47,98,11,0,0,0,0,0,0,16:41,1:11,1:07,95,84,6,7.16,
Viktor Arvidsson,Nashville,RW/LW,69,31,43,74,23,6,6,5,11,0,0,0,7,0,4,0,277,11.2,20,4,34,0.25,47,3,0,0,0,0,0,0,17:42,1:40,0:59,91,68,4,7.93,
Sonny Milano,Columbus,LW/RW,73,21,53,74,10,2,0,14,14,0,0,0,2,0,3,0,223,9.4,16,14,8,0,39,1,0,0,0,0,0,0,16:13,1:38,0:02,72,62,4,7.78,
Josh Anderson,Columbus,RW,80,42,31,73,31,43,0,0,0,1,0,1,5,0,6,0,274,15.3,71,16,51,0.00,71,14,1,0,1,0,0,0,16:24,0:00,1:37,96,65,7,7.72,
Brayden Schenn,St. Louis,LW/C/RW,68,40,33,73,43,12,2,5,7,1,0,1,3,2,3,0,305,13.1,96,20,16,0.22,32,6,0,0,0,0,0,0,15:41,1:07,0:57,100,57,8,8.12,
Anthony Duclair,Ottawa,RW/LW,81,35,38,73,-10,12,7,6,13,0,0,0,6,0,3,0,205,17.1,24,18,11,0,43,6,0,0,0,0,0,0,15:25,1:42,0:00,74,84,6,7.36,
Tyler Johnson,Tampa Bay,RW/C,82,33,39,72,38,6,1,5,6,0,0,0,6,0,6,0,295,11.2,35,20,41,0.00,61,3,0,0,0,0,0,0,17:40,2:11,1:17,92,54,4,7.79,
Adam Henrique,Florida,C,76,29,43,72,17,22,4,9,13,0,0,0,2,0,5,0,165,17.6,27,21,70,0.47,80,11,0,0,0,0,0,0,17:34,1:41,1:22,83,66,2,6.88,
Artemi Panarin,NY Rangers,LW,69,27,45,72,2,2,2,10,12,0,0,0,1,0,5,0,205,13.2,29,5,17,0.19,48,1,0,0,0,0,0,0,16:33,1:59,0:37,82,80,6,7.86,
Blake Wheeler,Winnipeg,RW,82,25,47,72,-7,24,3,2,5,3,2,5,1,0,3,0,211,11.8,148,11,28,0.03,80,12,0,0,0,0,0,0,17:33,1:27,1:35,85,92,6,7.51,
Jakub Vorácek,Philadelphia,RW,81,16,56,72,-25,24,1,7,8,0,1,1,2,0,2,0,237,6.8,122,21,20,0.25,35,7,0,1,0,0,0,0,17:35,2:25,0:44,73,98,3,7.67,
Alex DeBrincat,Chicago,RW/LW,57,35,36,71,13,4,8,2,10,0,0,0,4,0,0,0,246,14.2,12,4,5,0.06,12,2,0,0,0,0,0,0,15:57,2:19,0:10,78,65,7,8.11,
Vincent Trocheck,NY Islanders,C,82,33,38,71,5,10,3,3,6,1,0,1,8,0,4,0,198,16.7,24,16,75,0.57,56,5,0,0,0,0,0,0,15:48,1:03,0:40,94,89,6,7.32,
Brett Connolly,Florida,RW/LW,82,33,38,71,11,42,8,4,12,0,0,0,4,0,4,0,272,12.1,27,19,29,0.18,59,11,0,2,0,0,0,0,17:11,1:40,1:03,86,75,4,7.43,
Tomás Hertl,Anaheim,C/LW,82,28,43,71,36,4,7,10,17,0,0,0,3,1,6,0,184,15.2,25,14,88,0.58,88,2,0,0,0,0,0,0,16:48,2:05,0:51,90,54,3,7.33,
Sean Couturier,Philadelphia,C,82,26,45,71,-25,6,9,6,15,1,1,2,4,0,3,0,210,12.4,120,11,32,0.52,57,3,0,0,0,0,0,0,17:32,2:26,0:56,70,95,4,7.13,
Anze Kopitar,Montreal,C,82,25,46,71,-4,2,3,4,7,0,0,0,2,0,8,0,259,9.7,39,16,148,0.59,72,1,0,0,0,0,0,0,17:12,2:25,0:44,94,98,2,7.23,
Mikhail Sergachev,Tampa Bay,LD/RD,75,13,58,71,64,80,1,1,2,0,0,0,3,1,2,0,200,6.5,53,49,233,0,121,35,0,1,0,0,0,0,25:47,0:46,1:15,142,78,6,7.87,
Jack Roslovic,Winnipeg,RW/C,82,32,38,70,-11,14,6,5,11,1,0,1,3,0,1,0,223,14.3,21,16,61,0.16,48,7,0,0,0,0,0,0,17:05,1:22,1:24,71,82,6,7.39,
Oliver Bjørkstrand,Columbus,RW/LW,77,31,39,70,31,2,0,4,4,0,0,0,8,1,1,0,249,12.4,23,9,10,0.00,61,1,0,0,0,0,0,0,15:11,0:03,0:10,97,66,4,7.71,
Alexander Wennberg,Columbus,C,78,22,48,70,39,6,1,1,2,0,0,0,4,0,2,0,199,11.1,12,5,30,0.47,50,3,0,0,0,0,0,0,15:36,0:53,0:00,101,62,3,7.12,
Artturi Lehkonen,Winnipeg,LW/RW,82,31,38,69,-16,6,6,3,9,0,0,0,3,0,7,0,273,11.4,19,12,12,0,33,3,0,0,0,0,0,0,16:40,1:19,0:00,76,92,6,7.41,
Pavel Buchnevich,NY Rangers,RW/LW,82,29,40,69,-4,4,6,2,8,0,0,0,3,0,3,0,289,10.0,29,12,23,0,19,2,0,0,0,0,0,0,15:19,0:50,0:00,82,86,3,7.56,
Evgeni Malkin,Vegas,C,79,28,41,69,7,40,5,5,10,1,0,1,1,1,6,0,125,22.4,40,16,76,0.48,58,15,0,1,0,0,0,0,16:28,1:26,0:40,83,76,0,7.03,
Kyle Okposo,New Jersey,RW,82,26,43,69,-29,10,4,8,12,0,0,0,1,1,7,0,235,11.1,39,13,26,0.11,55,5,0,0,0,0,0,0,16:26,1:08,0:47,75,104,3,7.30,
Nicklas Bäckström,San Jose,C,82,24,44,68,-1,10,2,7,9,0,0,0,4,0,5,0,189,12.7,40,20,112,0.52,44,5,0,0,0,0,0,0,17:30,2:13,1:27,74,75,0,7.28,
Jesper Bratt,Tampa Bay,RW/LW,82,16,52,68,38,4,4,5,9,0,0,0,5,0,2,0,190,8.4,14,12,5,0,21,2,0,0,0,0,0,0,15:39,1:39,0:02,90,52,4,7.67,
Jordan Kyrou,Carolina,RW/C,82,34,33,67,-2,14,3,5,8,0,0,0,6,0,6,0,219,15.5,10,27,34,0.00,77,7,0,0,0,0,0,0,17:24,0:57,1:35,81,83,5,7.46,
Konstantin Dubin,Montreal,RW,82,31,36,67,-3,2,6,3,9,0,0,0,2,0,5,0,291,10.7,33,13,3,0,37,1,0,0,0,0,0,0,16:46,2:10,0:01,88,91,2,7.30,
Alexander Ovechkin,San Jose,LW,82,30,37,67,4,16,6,6,12,0,1,1,4,0,4,0,267,11.2,77,29,80,0.00,51,8,0,0,0,0,0,0,17:02,2:13,1:00,78,74,2,7.45,
Jonathan Drouin,Montreal,LW,66,29,38,67,14,4,2,1,3,0,0,0,3,0,3,0,214,13.6,30,9,19,0.00,32,2,0,0,0,0,0,0,16:39,0:41,0:07,83,69,8,8.03,
Kevin Fiala,Minnesota,LW/RW,82,29,38,67,-5,10,4,5,9,0,0,0,5,1,2,0,272,10.7,10,16,26,0.00,30,5,0,0,0,0,0,0,14:32,1:03,0:02,82,87,4,7.51,
Elias Lindholm,Calgary,RW/C,82,28,39,67,7,20,2,3,5,2,3,5,1,1,3,0,213,13.1,126,33,57,0.27,64,10,0,0,0,0,0,0,18:45,1:00,3:55,82,75,1,7.57,
