Name,Team,Pos,GP,G,A,P,PlusMinus,PIM,PPg,PPa,PPp,SHg,SHa,SHp,GWG,GT,FG,EN,SOG,Sh,HT,GA,TA,FO,SB,2,5,Mi,Ma,GM,FI,FW,ATOI,APPT,APKT,+,-,FS,AvR,
Tyson Jost,Edmonton,C/LW,79,25,30,55,-3,10,2,3,5,0,0,0,1,0,3,0,182,13.7,34,6,39,0.58,37,5,0,0,0,0,0,0,15:28,1:04,0:07,68,71,1,6.84,
Sean Couturier,Philadelphia,C,82,23,32,55,3,57,6,7,13,0,1,1,2,0,1,0,186,12.4,151,16,54,0.55,92,21,1,1,0,0,0,0,18:28,2:32,2:27,65,62,1,6.83,
Alex Kerfoot,Toronto,C/LW,78,20,35,55,8,14,2,2,4,0,0,0,2,1,3,0,179,11.2,71,8,7,0.36,23,7,0,0,0,0,0,0,15:27,1:15,0:00,79,71,0,7.60,
Kevin Fiala,Minnesota,LW/RW,79,19,36,55,6,4,1,5,6,0,0,0,0,0,4,0,213,8.9,34,14,22,0,31,2,0,0,0,0,0,0,14:20,1:10,0:00,62,56,4,7.38,
Dmitry Orlov,Washington,LD,82,5,50,55,6,36,2,11,13,0,1,1,0,0,0,0,186,2.7,114,47,175,0,144,18,0,0,0,0,0,0,23:44,2:56,2:19,98,92,3,7.50,
Andrei Svechnikov,Carolina,RW,68,26,28,54,0,14,16,4,20,0,0,0,1,0,5,0,207,12.6,85,19,28,0,28,7,0,0,0,0,0,0,16:33,3:11,0:00,50,50,2,7.41,
Kailer Yamamoto,Colorado,RW,65,23,31,54,10,0,2,6,8,0,0,0,4,0,5,0,172,13.4,24,6,4,0,29,0,0,0,0,0,0,0,15:28,1:50,0:03,65,55,0,7.55,
Jesper Bratt,Anaheim,RW/LW,80,22,32,54,-23,21,3,6,9,0,0,0,4,2,1,0,155,14.2,71,20,3,0.00,37,8,1,0,0,0,0,0,15:18,1:44,0:23,55,78,5,7.16,
Erik Karlsson,San Jose,RD,82,10,44,54,13,10,3,14,17,0,0,0,0,0,3,0,201,5.0,48,20,187,0,120,5,0,0,0,0,0,0,21:47,2:39,0:59,96,83,3,7.83,
Robby Fabbri,Tampa Bay,LW/C,83,26,27,53,4,16,3,2,5,0,0,0,3,2,4,0,224,11.6,60,13,7,0.16,26,8,0,0,0,0,0,0,14:14,1:06,0:00,69,65,5,7.33,
Cale Makar,Boston,RD/LD,80,11,42,53,10,12,3,11,14,0,0,0,1,0,0,0,169,6.5,37,30,76,0,90,6,0,0,0,0,0,0,20:19,2:23,0:25,93,83,2,7.54,
Jason Demers,Arizona,RD,77,5,48,53,15,52,2,18,20,0,1,1,1,0,1,0,111,4.5,117,23,75,0,131,26,0,0,0,0,0,0,22:13,2:48,0:57,83,68,0,7.38,
Erik Haula,Carolina,C,82,23,29,52,5,14,0,3,3,0,0,0,2,1,3,0,140,16.4,50,14,61,0.61,59,7,0,0,0,0,0,0,14:31,0:20,1:27,59,54,1,7.02,
Conor Sheary,Tampa Bay,LW/RW,81,20,32,52,-1,6,2,10,12,0,0,0,3,0,3,0,188,10.6,23,11,23,0,35,3,0,0,0,0,0,0,14:57,1:55,0:00,55,56,4,7.43,
Andreas Johnsson,Toronto,LW/RW,82,20,32,52,3,20,3,6,9,0,0,0,2,0,1,0,243,8.2,57,16,3,0.00,26,10,0,0,0,0,0,0,14:39,1:36,0:01,61,58,4,7.50,
Victor Rask,Minnesota,C,82,19,33,52,-2,12,0,0,0,0,0,0,3,1,1,0,117,16.2,28,11,18,0.54,41,6,0,0,0,0,0,0,13:07,0:00,0:00,64,66,0,6.83,
Markus Granlund,Colorado,LW/C/RW,77,15,37,52,-4,0,0,0,0,0,0,0,2,0,1,0,223,6.7,29,19,26,0.27,41,0,0,0,0,0,0,0,13:23,0:05,0:12,66,70,1,7.23,
Devon Toews,NY Islanders,LD,82,5,47,52,-3,14,0,17,17,0,0,0,0,0,2,0,167,3.0,38,22,114,0,98,7,0,0,0,0,0,0,22:03,2:26,0:13,88,91,2,7.61,
Colin White,Ottawa,RW/C,82,27,24,51,-30,16,1,1,2,0,0,0,2,1,3,0,195,13.8,29,19,33,0.23,74,8,0,0,0,0,0,0,14:22,0:23,0:49,62,92,0,6.99,
Jake Debrusk,Boston,LW,82,25,26,51,-6,16,5,3,8,0,0,0,4,1,5,0,200,12.5,75,10,12,0.00,35,8,0,0,0,0,0,0,14:39,1:08,0:13,53,59,5,7.33,
Ryan Strome,NY Rangers,C/RW,72,23,28,51,-12,16,0,4,4,0,0,0,3,0,1,0,134,17.2,26,13,18,0.43,37,8,0,0,0,0,0,0,15:04,1:16,0:00,51,63,1,6.56,
Mark Stone,Vegas,RW,81,23,28,51,-5,30,5,4,9,0,0,0,1,2,3,0,230,10.0,233,47,99,0.20,115,15,0,0,0,0,0,0,19:14,1:27,4:08,55,60,4,7.64,
Mathieu Joseph,Tampa Bay,RW/LW,82,23,28,51,15,32,0,0,0,0,0,0,4,0,4,0,211,10.9,100,24,10,0.00,51,16,0,0,0,0,0,0,14:27,0:00,1:51,65,50,1,7.24,
Jason Pominville,Montreal,RW,82,17,34,51,5,4,0,2,2,0,0,0,2,0,1,0,174,9.8,30,9,12,0,24,2,0,0,0,0,0,0,13:07,0:20,0:00,60,55,4,7.24,
J.T. Compher,Colorado,C/LW/RW,79,15,36,51,-5,14,0,0,0,0,0,0,2,0,0,0,125,12.0,31,7,32,0.48,48,7,0,0,0,0,0,0,12:41,0:00,0:00,61,66,1,6.66,
Thomas Chabot,Ottawa,LD,82,10,41,51,-28,26,4,15,19,0,0,0,0,1,1,0,165,6.1,43,43,76,0,143,13,0,0,0,0,0,0,22:38,2:57,1:34,80,108,4,7.29,
Jared Spurgeon,Minnesota,RD/LD,78,8,43,51,16,10,2,7,9,0,0,0,0,0,1,0,152,5.3,51,34,80,0,141,5,0,0,0,0,0,0,21:51,2:17,1:11,105,89,0,7.65,
Jacob Trouba,NY Rangers,RD/LD,82,6,45,51,33,34,1,12,13,0,0,0,1,0,0,0,170,3.5,84,39,219,0,121,17,0,0,0,0,0,0,24:45,2:50,1:34,125,92,3,7.51,
Luke Kunin,Minnesota,RW/C,82,25,25,50,10,18,2,1,3,0,0,0,3,1,6,0,240,10.4,47,17,10,0,54,9,0,0,0,0,0,0,13:36,0:45,0:00,67,57,2,7.40,
Max Pacioretty,Vegas,LW,81,25,25,50,-7,41,2,6,8,0,0,0,3,1,4,0,235,10.6,196,36,36,0.20,81,18,1,0,0,0,0,0,18:36,1:27,3:47,54,61,4,7.26,
William Karlsson,Philadelphia,C,72,19,31,50,-6,22,5,2,7,3,2,5,1,1,3,0,141,13.5,107,28,36,0.56,64,11,0,0,0,0,0,0,18:14,1:25,2:43,56,62,4,6.89,
Pierre-Luc Dubois,Columbus,C/LW,60,18,32,50,10,28,2,2,4,0,0,0,1,0,5,0,100,18.0,59,8,42,0.53,49,9,0,1,0,0,0,0,14:48,0:17,0:40,65,55,2,7.25,
Oliver Ekman-Larsson,Arizona,LD/RD,82,15,35,50,14,20,11,8,19,0,0,0,2,1,1,0,174,8.6,54,39,65,0,115,10,0,0,0,0,0,0,23:12,2:58,2:02,90,76,2,7.54,
Nick Leddy,NY Islanders,LD,82,6,44,50,-4,18,1,11,12,0,0,0,0,0,2,0,219,2.7,63,41,142,0,159,9,0,0,0,0,0,0,29:19,2:20,1:25,123,127,1,7.56,
Anton Strålman,Florida,RD,82,2,48,50,12,12,1,20,21,0,0,0,0,0,0,0,111,1.8,42,24,87,0,125,6,0,0,0,0,0,0,19:28,3:19,0:58,87,75,0,7.48,
Kristian Vesalainen,Manitoba,LW/RW,74,28,21,49,-5,6,3,1,4,1,0,1,6,1,4,0,149,18.8,63,20,33,0,41,3,0,0,0,0,0,0,15:18,0:17,1:17,60,65,5,7.27,
Daniel Sprong,Anaheim,RW,78,23,26,49,-27,44,8,3,11,0,0,0,1,0,2,0,178,12.9,73,18,14,0,19,17,0,1,0,0,0,0,14:57,0:55,0:11,51,78,3,7.08,
Mattias Janmark,Dallas,LW/C/RW,82,21,28,49,-10,32,4,5,9,0,0,0,2,1,1,0,191,11.0,100,24,19,0.12,21,16,0,0,0,0,0,0,14:19,1:54,0:01,51,61,2,7.13,
Nico Hischier,New Jersey,C,82,20,29,49,-25,24,4,6,10,3,0,3,2,0,1,0,121,16.5,60,14,22,0.55,67,12,0,0,0,0,0,0,16:50,1:50,2:22,51,76,2,6.70,
Anthony Beauvillier,Anaheim,LW/RW/C,72,19,30,49,1,48,2,4,6,0,0,0,0,0,1,0,147,12.9,71,12,11,0,30,24,0,0,0,0,0,0,13:49,0:28,0:00,54,53,4,7.36,
Lias Andersson,NY Rangers,LW/C,82,18,31,49,1,22,0,0,0,0,1,1,1,0,1,0,150,12.0,61,16,20,0.19,64,11,0,0,0,0,0,0,14:58,0:00,1:10,64,63,3,7.10,
Ryan Suter,Minnesota,LD,82,7,42,49,23,10,3,13,16,0,0,0,0,1,0,0,211,3.3,103,44,182,0,159,5,0,0,0,0,0,0,23:19,2:41,1:29,108,85,2,7.68,
Jakub Vorácek,Philadelphia,RW,67,21,27,48,-1,20,4,5,9,2,1,3,3,1,5,0,211,10.0,141,25,11,0.14,40,10,0,0,0,0,0,0,17:28,2:33,2:08,49,50,4,7.52,
Ryan Getzlaf,Anaheim,C,73,19,29,48,-30,76,4,7,11,0,0,0,0,0,3,0,131,14.5,181,19,40,0.53,94,28,0,2,0,0,0,0,19:07,1:51,3:19,57,87,3,6.89,
Vladislav Namestnikov,NY Rangers,C/LW/RW,73,15,33,48,2,16,1,3,4,0,0,0,5,0,2,0,109,13.8,18,12,36,0.47,45,8,0,0,0,0,0,0,14:32,0:31,0:00,64,62,1,6.58,
Ryan Ellis,Nashville,RD,82,12,36,48,20,12,3,19,22,0,0,0,0,0,0,0,183,6.6,45,22,107,0,69,6,0,0,0,0,0,0,19:52,3:07,0:53,89,69,3,7.59,
Roman Josi,Nashville,LD,82,6,42,48,32,24,3,13,16,0,0,0,0,0,0,0,260,2.3,64,35,172,0,115,12,0,0,0,0,0,0,25:21,3:02,0:58,124,92,1,7.82,
Evan Rodrigues,San Jose,RW/LW/C,82,20,27,47,3,10,1,4,5,0,0,0,5,0,4,0,146,13.7,29,23,7,0.16,44,5,0,0,0,0,0,0,12:57,0:34,0:00,62,59,2,6.83,
Mats Zuccarello,Minnesota,RW,80,19,28,47,-15,0,1,4,5,0,0,0,1,0,3,0,194,9.8,56,14,31,0.10,43,0,0,0,0,0,0,0,15:43,1:27,0:12,63,78,0,7.25,
Tage Thompson,Buffalo,RW/C,82,19,28,47,8,12,0,0,0,0,0,0,1,1,3,0,139,13.7,49,17,24,0,52,6,0,0,0,0,0,0,12:02,0:00,0:00,61,53,2,7.32,
Oskar Lindblom,Philadelphia,LW,76,13,34,47,3,18,2,6,8,0,0,0,1,1,1,0,117,11.1,102,9,4,0,26,9,0,0,0,0,0,0,13:19,0:32,0:00,54,51,1,7.50,
Justin Faulk,Carolina,RD/LD,69,7,40,47,12,24,2,10,12,0,1,1,1,0,0,0,142,4.9,72,21,67,0.00,50,12,0,0,0,0,0,0,19:50,2:56,0:42,80,68,2,7.45,
Neal Pionk,Winnipeg,RD/LD,82,7,40,47,-12,32,1,8,9,0,0,0,0,0,3,0,121,5.8,92,34,77,0,125,16,0,0,0,0,0,0,21:43,1:49,2:07,81,93,1,7.27,
Matt Calvert,Colorado,LW/RW,79,24,22,46,7,18,0,0,0,1,0,1,5,0,3,0,213,11.3,44,20,49,0.33,48,4,0,1,0,0,0,0,13:21,0:00,0:41,64,57,0,7.22,
Artem Anisimov,Ottawa,C,82,22,24,46,-35,4,4,0,4,0,0,0,4,0,2,0,148,14.9,28,18,61,0.45,52,2,0,0,0,0,0,0,15:10,0:24,0:40,58,93,1,6.38,
Tanner Pearson,Vancouver,LW,82,21,25,46,-30,40,3,6,9,1,0,1,2,0,1,0,184,11.4,197,27,24,0.00,70,20,0,0,0,0,0,0,18:31,1:25,1:40,45,75,4,7.06,
Artturi Lehkonen,Montreal,LW/RW,82,20,26,46,17,6,1,3,4,0,0,0,2,1,4,0,221,9.0,30,6,8,0,31,3,0,0,0,0,0,0,14:01,0:53,0:00,62,45,3,7.33,
Chris Tierney,Colorado,C,76,15,31,46,-3,4,0,1,1,0,0,0,3,0,6,0,139,10.8,49,8,48,0.54,48,2,0,0,0,0,0,0,15:26,1:18,1:01,68,71,1,6.79,
Vitali Kravtsov,NY Rangers,RW,82,15,31,46,0,22,0,0,0,0,0,0,1,0,1,0,145,10.3,34,14,9,0,40,6,0,1,0,0,0,0,12:32,0:00,0:00,59,59,1,7.20,
Anthony Cirelli,Tampa Bay,C,75,12,34,46,17,21,0,0,0,0,0,0,0,0,0,0,116,10.3,73,9,12,0.53,32,8,1,0,0,0,0,0,12:27,0:01,0:00,64,47,1,7.08,
Seth Jones,Columbus,RD,82,11,35,46,-19,24,5,8,13,0,0,0,3,0,2,0,191,5.8,88,42,136,0.00,162,12,0,0,0,0,0,0,24:42,2:20,1:23,92,111,2,7.32,
Brady Skjei,NY Rangers,LD,82,5,41,46,18,38,1,10,11,1,0,1,1,0,0,0,176,2.8,76,46,176,0,141,19,0,0,0,0,0,0,23:50,3:02,1:30,103,85,3,7.41,
Darnell Nurse,Colorado,LD/RD,84,2,44,46,33,38,0,12,12,0,0,0,0,0,0,0,97,2.1,79,37,215,0,118,19,0,0,0,0,0,0,20:27,1:32,0:49,109,76,0,7.31,
Jakob Silfverberg,Edmonton,LW/RW,77,27,18,45,-29,21,3,2,5,0,0,0,4,1,6,0,245,11.0,184,35,71,0.23,66,8,1,0,0,0,0,0,16:44,1:15,2:15,55,84,2,7.25,
Alexander Nylander,Chicago,RW/LW,76,22,23,45,2,4,0,1,1,0,0,0,2,0,3,0,136,16.2,18,6,4,0,36,2,0,0,0,0,0,0,12:51,0:03,0:00,54,52,1,7.39,
Adam Henrique,Anaheim,C,72,22,23,45,-22,68,1,7,8,1,0,1,0,1,0,0,136,16.2,114,12,24,0.49,102,24,0,2,0,0,0,0,17:43,1:04,2:43,51,73,1,6.65,
Anze Kopitar,Los Angeles,C,80,20,25,45,-34,10,6,5,11,0,0,0,1,0,5,0,181,11.0,131,23,117,0.61,137,5,0,0,0,0,0,0,18:44,2:02,4:26,47,81,2,7.20,
David Krejcí,Boston,C,82,17,28,45,-21,10,3,5,8,0,0,0,1,0,4,0,148,11.5,56,13,23,0.53,57,5,0,0,0,0,0,0,16:01,1:12,0:39,55,76,1,6.56,
Mathieu Perreault,Winnipeg,LW/C,68,16,29,45,-2,6,2,10,12,0,0,0,1,0,4,0,141,11.3,30,15,11,0,37,3,0,0,0,0,0,0,14:43,1:46,0:01,49,51,2,7.22,
Michael Matheson,Florida,LD,82,8,37,45,25,14,2,8,10,0,0,0,2,0,1,0,110,7.3,47,35,153,0,96,7,0,0,0,0,0,0,19:25,1:10,0:46,99,74,2,7.49,
Ian Cole,Colorado,RD/LD,80,8,37,45,32,38,1,5,6,0,0,0,1,0,2,0,104,7.7,66,39,170,0,116,14,0,1,0,0,0,0,19:46,0:39,0:45,111,79,2,7.15,
Jake Gardiner,Pittsburgh,LD/RD,81,6,39,45,30,32,3,20,23,0,0,0,1,1,0,0,193,3.1,130,21,75,0,94,16,0,0,0,0,0,0,22:04,3:17,0:54,97,67,3,7.69,
Tyson Barrie,Toronto,RD,82,5,40,45,51,36,3,6,9,0,1,1,1,0,0,0,218,2.3,152,30,69,0,118,13,0,1,0,0,0,0,25:10,1:46,1:31,134,83,2,7.85,
Kyle Palmieri,New Jersey,RW,78,24,20,44,-12,27,4,4,8,1,0,1,2,0,2,0,209,11.5,114,15,21,0.14,28,6,1,0,0,1,0,0,15:48,1:48,1:24,45,57,3,7.14,
Eeli Tolvanen,Nashville,LW/RW,82,21,23,44,-1,6,6,1,7,0,0,0,4,0,1,0,213,9.9,49,8,2,0,32,3,0,0,0,0,0,0,15:39,1:24,0:00,56,57,4,7.27,
Jimmy Vesey,NY Islanders,LW/RW,77,19,25,44,-2,20,0,0,0,0,0,0,5,0,4,0,165,11.5,130,16,29,0,48,10,0,0,0,0,0,0,13:58,0:03,0:43,51,53,6,7.32,
Ryan Hartman,Minnesota,RW/C,78,14,30,44,3,20,0,0,0,0,0,0,2,0,2,0,179,7.8,47,12,26,0,41,10,0,0,0,0,0,0,13:17,0:07,0:00,47,44,2,7.22,
Rasmus Ristolainen,Carolina,RD/LD,82,10,34,44,7,14,2,6,8,0,0,0,1,0,1,0,134,7.5,112,55,109,0,121,7,0,0,0,0,0,0,21:42,1:23,1:17,96,89,1,7.32,
Jaccob Slavin,Carolina,LD,82,8,36,44,22,24,3,4,7,0,0,0,2,0,2,0,146,5.5,86,46,277,0,128,12,0,0,0,0,0,0,21:54,1:18,1:43,101,79,2,7.50,
Shayne Gostisbehere,Philadelphia,RD/LD,78,6,38,44,4,24,2,6,8,0,1,1,0,1,1,0,156,3.8,89,47,65,0,140,12,0,0,0,0,0,0,23:42,0:58,2:26,94,90,0,7.33,
John Carlson,Washington,RD,72,5,39,44,23,26,1,16,17,0,1,1,2,0,1,0,157,3.2,113,36,104,0,130,13,0,0,0,0,0,0,23:58,2:54,2:33,92,69,2,7.67,
Janne Kuokkanen,Charlotte,C/LW/RW,82,21,22,43,-1,2,1,0,1,0,0,0,6,0,4,0,112,18.8,26,11,20,0.41,38,1,0,0,0,0,0,0,12:21,0:05,0:00,54,55,1,6.94,
Joel Armia,Montreal,RW,82,21,22,43,19,14,0,0,0,0,0,0,3,0,5,0,221,9.5,53,13,18,0,33,7,0,0,0,0,0,0,12:51,0:00,0:00,59,40,3,7.41,
Craig Smith,Nashville,RW,82,18,25,43,-11,8,1,1,2,0,0,0,2,0,7,0,172,10.5,61,12,71,0,39,4,0,0,0,0,0,0,14:57,0:10,0:00,54,65,3,7.24,
Jean-Gabriel Pageau,Ottawa,C,76,18,25,43,-10,14,0,0,0,0,0,0,2,0,5,0,159,11.3,36,24,37,0.58,56,7,0,0,0,0,0,0,15:18,0:00,2:08,54,64,0,6.71,
Nick Ritchie,Buffalo,LW,80,14,29,43,-5,44,0,0,0,0,0,0,0,0,4,0,156,9.0,226,23,31,0.20,50,17,0,1,0,0,0,0,14:20,0:07,0:51,58,63,2,7.44,
Colin Miller,Buffalo,RD,82,11,32,43,31,40,2,6,8,0,0,0,2,0,1,0,132,8.3,46,31,88,0,122,15,0,1,0,0,0,0,21:35,1:04,0:49,118,87,1,7.39,
Victor Mete,Montreal,LD,73,9,34,43,15,12,6,9,15,0,0,0,1,0,2,0,160,5.6,39,28,74,0,84,6,0,0,0,0,0,0,21:13,2:55,0:44,95,80,1,7.44,
Jeff Petry,Montreal,RD/LD,77,7,36,43,23,4,2,9,11,0,0,0,2,0,0,0,131,5.3,79,32,111,0,113,2,0,0,0,0,0,0,20:39,1:37,0:53,90,67,0,7.53,
Alex Pietrangelo,St. Louis,RD,82,6,37,43,-3,24,2,10,12,0,0,0,1,0,2,0,216,2.8,134,38,248,0,208,12,0,0,0,0,0,0,27:03,2:03,1:59,96,99,4,7.71,
Charlie McAvoy,Boston,RD,79,6,37,43,-18,36,2,19,21,0,0,0,1,0,2,0,172,3.5,118,29,91,0,137,18,0,0,0,0,0,0,22:00,2:24,1:36,65,83,1,7.48,
James Neal,New Jersey,RW,76,21,21,42,-27,44,3,3,6,1,0,1,2,0,5,0,211,10.0,136,28,30,1.00,68,17,0,1,0,0,0,0,15:25,1:10,1:39,44,71,5,7.21,
Filip Chytil,NY Rangers,C,76,20,22,42,1,12,0,0,0,0,0,0,7,0,5,0,102,19.6,27,9,21,0.37,52,6,0,0,0,0,0,0,13:11,0:00,0:00,66,65,1,6.51,
Reilly Smith,Philadelphia,RW/LW,79,20,22,42,-3,16,1,4,5,0,0,0,2,0,3,0,178,11.2,85,37,16,0.00,49,8,0,0,0,0,0,0,14:48,1:00,0:12,51,54,2,7.13,
Wayne Simmonds,Tampa Bay,RW,67,13,29,42,-3,138,0,5,5,1,0,1,1,0,1,0,135,9.6,100,14,19,0.00,49,24,4,4,0,3,4,3,14:21,0:38,1:36,47,50,1,7.31,
Shea Weber,Montreal,RD,82,10,32,42,22,20,4,10,14,0,0,0,2,0,2,0,198,5.1,94,26,151,0,118,10,0,0,0,0,0,0,22:30,3:23,1:08,95,73,2,7.51,
Cam Fowler,Chicago,LD/RD,81,6,36,42,22,16,3,5,8,0,0,0,0,0,0,0,150,4.0,99,36,194,0,118,8,0,0,0,0,0,0,22:10,1:22,1:00,104,82,1,7.53,
Oscar Klefbom,Edmonton,LD,79,5,37,42,23,10,2,13,15,0,1,1,0,0,0,0,223,2.2,69,29,175,0,117,5,0,0,0,0,0,0,24:04,2:29,0:50,106,83,2,7.48,
Oliver Bjørkstrand,Columbus,RW/LW,82,19,22,41,4,6,0,0,0,0,0,0,0,0,3,0,172,11.0,23,20,11,0,27,3,0,0,0,0,0,0,12:59,0:08,0:00,57,53,1,7.13,
Brent Burns,San Jose,RD,82,6,35,41,10,12,0,13,13,0,0,0,1,0,1,0,213,2.8,86,29,200,0,106,6,0,0,0,0,0,0,22:02,2:07,1:34,89,79,2,7.44,
Nikita Zaitsev,Ottawa,RD,82,4,37,41,-28,22,3,11,14,0,0,0,2,1,2,0,106,3.8,39,35,64,0,95,11,0,0,0,0,0,0,20:26,2:24,0:24,87,115,1,6.93,
Matt Niskanen,Philadelphia,RD/LD,82,2,39,41,10,46,0,0,0,0,2,2,0,0,0,0,130,1.5,148,47,67,0,174,23,0,0,0,0,0,0,23:05,0:14,2:27,111,101,0,7.23,
Derek Ryan,Calgary,C/RW,68,19,21,40,-23,42,4,1,5,0,0,0,0,0,0,0,148,12.8,54,15,5,0.47,17,21,0,0,0,0,0,0,15:58,0:53,0:00,40,63,1,6.94,
Boone Jenner,Columbus,C/LW,71,18,22,40,-12,32,4,0,4,0,0,0,0,2,1,0,149,12.1,52,17,39,0.56,35,16,0,0,0,0,0,0,14:55,1:09,0:03,49,61,0,6.54,
Mikael Backlund,Calgary,C,82,15,25,40,-34,40,1,3,4,2,1,3,1,1,1,0,148,10.1,157,28,40,0.55,104,15,0,1,0,0,0,0,18:16,1:00,3:27,51,85,1,6.51,
Nick Bonino,St. Louis,C,68,13,27,40,5,6,0,1,1,0,0,0,2,0,1,0,94,13.8,35,7,60,0.57,37,3,0,0,0,0,0,0,13:55,0:05,0:20,49,44,1,6.76,
Colton Parayko,St. Louis,RD,82,9,31,40,17,22,4,5,9,0,1,1,0,0,0,0,169,5.3,146,59,190,0,152,11,0,0,0,0,0,0,25:43,1:59,1:45,106,89,1,7.17,
Derrick Pouliot,Tampa Bay,LD,69,7,33,40,13,41,2,7,9,0,0,0,0,0,0,0,126,5.6,82,33,55,0,67,13,1,0,1,0,0,0,17:39,1:46,0:21,70,57,1,7.39,
Ryan Donato,Minnesota,C/LW,67,21,18,39,-5,10,0,0,0,0,0,0,2,0,4,0,116,18.1,20,8,27,0.52,39,5,0,0,0,0,0,0,13:23,0:08,0:00,53,58,1,6.64,
Carl Hagelin,Washington,LW,80,19,20,39,9,12,0,0,0,0,0,0,2,0,0,0,149,12.8,47,17,83,0.07,31,6,0,0,0,0,0,0,12:26,0:00,0:00,59,50,2,7.09,
Logan Brown,Belleville,C,82,18,21,39,-27,12,0,0,0,0,0,0,2,0,2,0,106,17.0,58,19,30,0.45,54,6,0,0,0,0,0,0,14:21,0:00,1:37,53,80,3,6.41,
Joe Pavelski,Dallas,C/RW,82,18,21,39,-42,24,2,7,9,1,0,1,1,0,3,0,129,14.0,132,14,32,0.58,72,12,0,0,0,0,0,0,17:04,1:08,2:11,42,84,0,6.61,
Ondrej Palát,New Jersey,LW,82,16,23,39,-20,10,3,0,3,0,0,0,0,0,1,0,125,12.8,123,23,42,0.00,38,5,0,0,0,0,0,0,13:44,0:44,0:33,48,68,4,7.18,
Anders Bjork,Boston,LW/RW,82,14,25,39,-7,36,0,5,5,0,0,0,2,0,1,0,136,10.3,46,13,36,0,30,13,0,1,0,0,0,0,12:38,0:48,0:00,39,46,3,7.05,
Ryan McDonagh,St. Louis,LD/RD,81,10,29,39,18,48,4,3,7,0,0,0,2,0,1,0,169,5.9,126,40,126,0,193,19,0,1,0,0,0,0,22:00,1:19,1:59,94,76,2,7.54,
Joe Thornton,Chicago,C,65,9,30,39,7,18,3,3,6,0,0,0,0,0,1,0,61,14.8,32,3,19,0.42,60,9,0,0,0,0,0,0,15:09,1:09,0:22,53,46,0,6.17,
Vince Dunn,St. Louis,LD,77,7,32,39,5,48,5,12,17,0,0,0,1,1,1,0,121,5.8,90,23,66,0,105,14,0,2,0,0,0,0,19:18,2:02,1:30,66,61,2,7.38,
Kevin Shattenkirk,Tampa Bay,RD,82,6,33,39,42,46,3,9,12,0,0,0,0,0,1,0,144,4.2,122,24,14,0,96,18,0,1,0,0,0,0,19:23,1:51,0:19,106,64,0,7.55,
Erik Gustafsson,Chicago,LD/RD,82,5,34,39,39,14,0,7,7,0,0,0,2,0,1,0,127,3.9,35,27,139,0,91,7,0,0,0,0,0,0,20:02,1:34,0:36,110,71,1,7.35,
Brian Dumoulin,Pittsburgh,LD/RD,82,4,35,39,44,18,0,0,0,0,0,0,1,0,1,0,105,3.8,106,34,120,0,119,9,0,0,0,0,0,0,19:31,0:02,1:33,119,75,2,7.40,
Adam Larsson,Tampa Bay,RD,86,4,35,39,38,32,0,2,2,0,1,1,1,0,0,0,94,4.3,125,40,120,0,156,16,0,0,0,0,0,0,19:48,0:22,2:15,105,67,2,7.27,
Ben Hutton,Chicago,LD,82,1,38,39,26,22,0,0,0,0,0,0,0,0,0,0,92,1.1,39,33,217,0,77,6,0,1,0,0,0,0,18:16,0:00,0:13,101,75,0,7.20,
Matt Nieto,Colorado,LW/RW,73,17,21,38,-8,4,0,0,0,0,0,0,3,0,4,0,156,10.9,29,10,44,0,44,2,0,0,0,0,0,0,12:46,0:00,0:01,57,65,2,7.33,
Paul Byron,Montreal,RW/LW/C,82,17,21,38,-14,6,0,1,1,0,0,0,1,0,0,0,232,7.3,45,19,40,0,53,3,0,0,0,0,0,0,13:48,0:35,0:57,52,66,2,7.16,
Adam Lowry,Winnipeg,C,76,17,21,38,-11,32,0,0,0,0,0,0,2,0,1,0,114,14.9,64,19,65,0.61,69,11,0,1,0,0,0,0,14:39,0:00,1:29,49,60,1,6.49,
Jeff Carter,Los Angeles,C,82,17,21,38,-42,66,4,4,8,0,0,0,0,2,1,0,131,13.0,195,22,25,0.50,114,28,0,1,0,0,0,0,18:19,1:02,4:05,43,85,2,6.33,
Lars Eller,Washington,C,81,16,22,38,4,20,0,0,0,0,0,0,1,0,3,0,89,18.0,48,6,55,0.55,31,10,0,0,0,0,0,0,12:45,0:00,0:10,59,55,1,6.48,
Colton Sceviour,Florida,RW/LW/C,82,15,23,38,-20,6,0,0,0,0,0,0,2,0,2,0,121,12.4,39,22,97,0.26,53,3,0,0,0,0,0,0,13:56,0:00,0:43,50,70,1,6.80,
Ilya Mikheyev,Toronto,RW,79,14,24,38,17,16,0,1,1,0,0,0,2,0,4,0,147,9.5,73,21,3,0.33,14,8,0,0,0,0,0,0,10:47,0:03,0:00,46,29,1,7.34,
Jake Muzzin,Toronto,LD,82,7,31,38,4,45,0,2,2,0,0,0,1,0,0,0,182,3.8,188,33,67,0,105,15,1,1,0,0,1,0,19:55,0:21,1:47,90,86,2,7.54,
Justin Schultz,Pittsburgh,RD,82,6,32,38,38,26,0,3,3,0,0,0,1,0,2,0,131,4.6,127,25,66,0,117,13,0,0,0,0,0,0,20:15,1:17,0:33,112,74,1,7.61,
